t2,y2,t2,y2;
207714.78599999985,-5.078125,207774.78299999994,15.86644071554997;
207714.84849999985,-10.078125,207774.84549999994,0.8664407155499703;
207714.91099999985,-24.078125,207774.90799999994,3.8664407155499703;
207714.97349999985,2.921875,207774.97049999994,2.8664407155499703;
207715.03599999985,16.921875,207775.03299999994,24.86644071554997;
207715.09849999985,9.921875,207775.09549999994,-7.13355928445003;
207715.16099999985,1.921875,207775.15799999994,-5.13355928445003;
207715.22349999985,-16.078125,207775.22049999994,-2.1335592844500297;
207715.28599999985,-1.078125,207775.28299999994,-4.13355928445003;
207715.34849999985,1.921875,207775.34549999994,18.86644071554997;
207715.41099999985,5.921875,207775.40799999994,14.86644071554997;
207715.47349999985,-9.078125,207775.47049999994,-9.13355928445003;
207715.53599999985,-10.078125,207775.53299999994,-5.13355928445003;
207715.59849999985,-13.078125,207775.59549999994,8.86644071554997;
207715.66099999985,-22.078125,207775.65799999994,-12.13355928445003;
207715.72349999985,8.921875,207775.72049999994,11.86644071554997;
207715.78599999985,9.921875,207775.78299999994,-0.13355928445002974;
207715.84849999985,-9.078125,207775.84549999994,17.86644071554997;
207715.91099999985,-2.078125,207775.90799999994,4.86644071554997;
207715.97349999985,20.921875,207775.97049999994,2.8664407155499703;
207716.03599999985,13.921875,207776.03299999994,16.86644071554997;
207716.09849999985,11.921875,207776.09549999994,13.86644071554997;
207716.16099999985,14.921875,207776.15799999994,7.86644071554997;
207716.22349999985,6.921875,207776.22049999994,19.86644071554997;
207716.28599999985,7.921875,207776.28299999994,24.86644071554997;
207716.34849999985,-2.078125,207776.34549999994,-0.13355928445002974;
207716.41099999985,0.921875,207776.40799999994,22.86644071554997;
207716.47349999985,-3.078125,207776.47049999994,1.8664407155499703;
207716.53599999985,-0.078125,207776.53299999994,4.86644071554997;
207716.59849999985,6.921875,207776.59549999994,10.86644071554997;
207716.66099999985,-13.078125,207776.65799999994,-0.13355928445002974;
207716.72349999985,4.921875,207776.72049999994,5.86644071554997;
207716.78599999985,1.921875,207776.78299999994,13.86644071554997;
207716.84849999985,-18.078125,207776.84549999994,-0.13355928445002974;
207716.91099999985,4.921875,207776.90799999994,-1.1335592844500297;
207716.97349999985,-13.078125,207776.97049999994,16.86644071554997;
207717.03599999985,-16.078125,207777.03299999994,-0.13355928445002974;
207717.09849999985,3.921875,207777.09549999994,-0.13355928445002974;
207717.16099999985,5.921875,207777.15799999994,-3.1335592844500297;
207717.22349999985,-33.078125,207777.22049999994,16.86644071554997;
207717.28599999985,-26.078125,207777.28299999994,7.86644071554997;
207717.34849999985,-3.078125,207777.34549999994,0.8664407155499703;
207717.41099999985,-1.078125,207777.40799999994,8.86644071554997;
207717.47349999985,-1.078125,207777.47049999994,13.86644071554997;
207717.53599999985,-0.078125,207777.53299999994,15.86644071554997;
207717.59849999985,-6.078125,207777.59549999994,3.8664407155499703;
207717.66099999985,-16.078125,207777.65799999994,21.86644071554997;
207717.72349999985,14.921875,207777.72049999994,6.86644071554997;
207717.78599999985,8.921875,207777.78299999994,14.86644071554997;
207717.84849999985,10.921875,207777.84549999994,4.86644071554997;
207717.91099999985,8.921875,207777.90799999994,16.86644071554997;
207717.97349999985,-11.078125,207777.97049999994,6.86644071554997;
207718.03599999985,1.921875,207778.03299999994,1.8664407155499703;
207718.09849999985,4.921875,207778.09549999994,17.86644071554997;
207718.16099999985,-18.078125,207778.15799999994,-0.13355928445002974;
207718.22349999985,7.921875,207778.22049999994,-5.13355928445003;
207718.28599999985,10.921875,207778.28299999994,2.8664407155499703;
207718.34849999985,7.921875,207778.34549999994,17.86644071554997;
207718.41099999985,7.921875,207778.40799999994,2.8664407155499703;
207718.47349999985,36.921875,207778.47049999994,7.86644071554997;
207718.53599999985,31.921875,207778.53299999994,9.86644071554997;
207718.59849999985,39.921875,207778.59549999994,-3.1335592844500297;
207718.66099999985,17.921875,207778.65799999994,-9.13355928445003;
207718.72349999985,10.921875,207778.72049999994,19.86644071554997;
207718.78599999985,50.921875,207778.78299999994,12.86644071554997;
207718.84849999985,22.921875,207778.84549999994,1.8664407155499703;
207718.91099999985,8.921875,207778.90799999994,6.86644071554997;
207718.97349999985,1.921875,207778.97049999994,1.8664407155499703;
207719.03599999985,20.921875,207779.03299999994,11.86644071554997;
207719.09849999985,0.921875,207779.09549999994,6.86644071554997;
207719.16099999985,0.921875,207779.15799999994,-2.1335592844500297;
207719.22349999985,0.921875,207779.22049999994,5.86644071554997;
207719.28599999985,6.921875,207779.28299999994,-2.1335592844500297;
207719.34849999985,-18.078125,207779.34549999994,7.86644071554997;
207719.41099999985,-11.078125,207779.40799999994,5.86644071554997;
207719.47349999985,1.921875,207779.47049999994,-3.1335592844500297;
207719.53599999985,4.921875,207779.53299999994,-8.13355928445003;
207719.59849999985,-2.078125,207779.59549999994,-0.13355928445002974;
207719.66099999985,-8.078125,207779.65799999994,-14.13355928445003;
207719.72349999985,-2.078125,207779.72049999994,-8.13355928445003;
207719.78599999985,2.921875,207779.78299999994,1.8664407155499703;
207719.84849999985,0.921875,207779.84549999994,-1.1335592844500297;
207719.91099999985,-5.078125,207779.90799999994,7.86644071554997;
207719.97349999985,-22.078125,207779.97049999994,3.8664407155499703;
207720.03599999985,17.921875,207780.03299999994,5.86644071554997;
207720.09849999985,-5.078125,207780.09549999994,8.86644071554997;
207720.16099999985,-33.078125,207780.15799999994,17.86644071554997;
207720.22349999985,16.921875,207780.22049999994,13.86644071554997;
207720.28599999985,21.921875,207780.28299999994,23.86644071554997;
207720.34849999985,6.921875,207780.34549999994,14.86644071554997;
207720.41099999985,7.921875,207780.40799999994,7.86644071554997;
207720.47349999985,-9.078125,207780.47049999994,32.86644071554997;
207720.53599999985,-5.078125,207780.53299999994,34.86644071554997;
207720.59849999985,21.921875,207780.59549999994,20.86644071554997;
207720.66099999985,5.921875,207780.65799999994,18.86644071554997;
207720.72349999985,-23.078125,207780.72049999994,13.86644071554997;
207720.78599999985,0.921875,207780.78299999994,5.86644071554997;
207720.84849999985,-1.078125,207780.84549999994,27.86644071554997;
207720.91099999985,-8.078125,207780.90799999994,21.86644071554997;
207720.97349999985,23.921875,207780.97049999994,19.86644071554997;
207721.03599999985,-2.078125,207781.03299999994,15.86644071554997;
207721.09849999985,8.921875,207781.09549999994,3.8664407155499703;
207721.16099999985,29.921875,207781.15799999994,20.86644071554997;
207721.22349999985,11.921875,207781.22049999994,8.86644071554997;
207721.28599999985,3.921875,207781.28299999994,30.86644071554997;
207721.34849999985,-7.078125,207781.34549999994,-5.13355928445003;
207721.41099999985,6.921875,207781.40799999994,-11.13355928445003;
207721.47349999985,11.921875,207781.47049999994,17.86644071554997;
207721.53599999985,2.921875,207781.53299999994,23.86644071554997;
207721.59849999985,20.921875,207781.59549999994,2.8664407155499703;
207721.66099999985,17.921875,207781.65799999994,13.86644071554997;
207721.72349999985,17.921875,207781.72049999994,9.86644071554997;
207721.78599999985,-4.078125,207781.78299999994,4.86644071554997;
207721.84849999985,9.921875,207781.84549999994,0.8664407155499703;
207721.91099999985,18.921875,207781.90799999994,1.8664407155499703;
207721.97349999985,35.921875,207781.97049999994,-12.13355928445003;
207722.03599999985,14.921875,207782.03299999994,-16.13355928445003;
207722.09849999985,-3.078125,207782.09549999994,9.86644071554997;
207722.16099999985,-3.078125,207782.15799999994,-10.13355928445003;
207722.22349999985,4.921875,207782.22049999994,-25.13355928445003;
207722.28599999985,19.921875,207782.28299999994,-15.13355928445003;
207722.34849999985,18.921875,207782.34549999994,-13.13355928445003;
207722.41099999985,-13.078125,207782.40799999994,-13.13355928445003;
207722.47349999985,7.921875,207782.47049999994,-13.13355928445003;
207722.53599999985,5.921875,207782.53299999994,-9.13355928445003;
207722.59849999985,2.921875,207782.59549999994,-22.13355928445003;
207722.66099999985,29.921875,207782.65799999994,-6.13355928445003;
207722.72349999985,-21.078125,207782.72049999994,-19.13355928445003;
207722.78599999985,-1.078125,207782.78299999994,-24.13355928445003;
207722.84849999985,40.921875,207782.84549999994,-5.13355928445003;
207722.91099999985,10.921875,207782.90799999994,-4.13355928445003;
207722.97349999985,-1.078125,207782.97049999994,2.8664407155499703;
207723.03599999985,-1.078125,207783.03299999994,-0.13355928445002974;
207723.09849999985,6.921875,207783.09549999994,7.86644071554997;
207723.16099999985,7.921875,207783.15799999994,3.8664407155499703;
207723.22349999985,26.921875,207783.22049999994,14.86644071554997;
207723.28599999985,-3.078125,207783.28299999994,-3.1335592844500297;
207723.34849999985,19.921875,207783.34549999994,22.86644071554997;
207723.41099999985,11.921875,207783.40799999994,12.86644071554997;
207723.47349999985,38.921875,207783.47049999994,5.86644071554997;
207723.53599999985,30.921875,207783.53299999994,24.86644071554997;
207723.59849999985,6.921875,207783.59549999994,17.86644071554997;
207723.66099999985,20.921875,207783.65799999994,4.86644071554997;
207723.72349999985,26.921875,207783.72049999994,15.86644071554997;
207723.78599999985,17.921875,207783.78299999994,21.86644071554997;
207723.84849999985,-4.078125,207783.84549999994,5.86644071554997;
207723.91099999985,5.921875,207783.90799999994,21.86644071554997;
207723.97349999985,13.921875,207783.97049999994,1.8664407155499703;
207724.03599999985,10.921875,207784.03299999994,6.86644071554997;
207724.09849999985,24.921875,207784.09549999994,23.86644071554997;
207724.16099999985,28.921875,207784.15799999994,18.86644071554997;
207724.22349999985,-18.078125,207784.22049999994,6.86644071554997;
207724.28599999985,-2.078125,207784.28299999994,7.86644071554997;
207724.34849999985,29.921875,207784.34549999994,8.86644071554997;
207724.41099999985,-2.078125,207784.40799999994,9.86644071554997;
207724.47349999985,10.921875,207784.47049999994,2.8664407155499703;
207724.53599999985,21.921875,207784.53299999994,-5.13355928445003;
207724.59849999985,-16.078125,207784.59549999994,-8.13355928445003;
207724.66099999985,5.921875,207784.65799999994,-19.13355928445003;
207724.72349999985,-9.078125,207784.72049999994,1.8664407155499703;
207724.78599999985,-16.078125,207784.78299999994,-12.13355928445003;
207724.84849999985,27.921875,207784.84549999994,-18.13355928445003;
207724.91099999985,12.921875,207784.90799999994,-23.13355928445003;
207724.97349999985,3.921875,207784.97049999994,-3.1335592844500297;
207725.03599999985,9.921875,207785.03299999994,-2.1335592844500297;
207725.09849999985,19.921875,207785.09549999994,-16.13355928445003;
207725.16099999985,18.921875,207785.15799999994,-0.13355928445002974;
207725.22349999985,8.921875,207785.22049999994,-0.13355928445002974;
207725.28599999985,17.921875,207785.28299999994,-16.13355928445003;
207725.34849999985,11.921875,207785.34549999994,0.8664407155499703;
207725.41099999985,0.921875,207785.40799999994,21.86644071554997;
207725.47349999985,-12.078125,207785.47049999994,-1.1335592844500297;
207725.53599999985,-6.078125,207785.53299999994,12.86644071554997;
207725.59849999985,-8.078125,207785.59549999994,7.86644071554997;
207725.66099999985,4.921875,207785.65799999994,-3.1335592844500297;
207725.72349999985,-16.078125,207785.72049999994,24.86644071554997;
207725.78599999985,-26.078125,207785.78299999994,15.86644071554997;
207725.84849999985,-12.078125,207785.84549999994,12.86644071554997;
207725.91099999985,0.921875,207785.90799999994,14.86644071554997;
207725.97349999985,-8.078125,207785.97049999994,34.86644071554997;
207726.03599999985,-22.078125,207786.03299999994,14.86644071554997;
207726.09849999985,-15.078125,207786.09549999994,37.86644071554997;
207726.16099999985,-20.078125,207786.15799999994,23.86644071554997;
207726.22349999985,4.921875,207786.22049999994,24.86644071554997;
207726.28599999985,6.921875,207786.28299999994,15.86644071554997;
207726.34849999985,3.921875,207786.34549999994,35.86644071554997;
207726.41099999985,24.921875,207786.40799999994,32.86644071554997;
207726.47349999985,15.921875,207786.47049999994,15.86644071554997;
207726.53599999985,-16.078125,207786.53299999994,18.86644071554997;
207726.59849999985,-16.078125,207786.59549999994,6.86644071554997;
207726.66099999985,8.921875,207786.65799999994,21.86644071554997;
207726.72349999985,6.921875,207786.72049999994,3.8664407155499703;
207726.78599999985,0.921875,207786.78299999994,15.86644071554997;
207726.84849999985,-8.078125,207786.84549999994,5.86644071554997;
207726.91099999985,-3.078125,207786.90799999994,19.86644071554997;
207726.97349999985,-21.078125,207786.97049999994,-1.1335592844500297;
207727.03599999985,-11.078125,207787.03299999994,7.86644071554997;
207727.09849999985,-7.078125,207787.09549999994,4.86644071554997;
207727.16099999985,-12.078125,207787.15799999994,2.8664407155499703;
207727.22349999985,33.921875,207787.22049999994,-10.13355928445003;
207727.28599999985,12.921875,207787.28299999994,3.8664407155499703;
207727.34849999985,-10.078125,207787.34549999994,11.86644071554997;
207727.41099999985,4.921875,207787.40799999994,-4.13355928445003;
207727.47349999985,-10.078125,207787.47049999994,7.86644071554997;
207727.53599999985,-19.078125,207787.53299999994,-6.13355928445003;
207727.59849999985,30.921875,207787.59549999994,16.86644071554997;
207727.66099999985,22.921875,207787.65799999994,2.8664407155499703;
207727.72349999985,-23.078125,207787.72049999994,18.86644071554997;
207727.78599999985,0.921875,207787.78299999994,-1.1335592844500297;
207727.84849999985,-22.078125,207787.84549999994,18.86644071554997;
207727.91099999985,-30.078125,207787.90799999994,9.86644071554997;
207727.97349999985,0.921875,207787.97049999994,18.86644071554997;
207728.03599999985,2.921875,207788.03299999994,32.86644071554997;
207728.09849999985,-7.078125,207788.09549999994,6.86644071554997;
207728.16099999985,-14.078125,207788.15799999994,10.86644071554997;
207728.22349999985,-6.078125,207788.22049999994,9.86644071554997;
207728.28599999985,-6.078125,207788.28299999994,17.86644071554997;
207728.34849999985,-16.078125,207788.34549999994,5.86644071554997;
207728.41099999985,-5.078125,207788.40799999994,16.86644071554997;
207728.47349999985,7.921875,207788.47049999994,-1.1335592844500297;
207728.53599999985,-21.078125,207788.53299999994,18.86644071554997;
207728.59849999985,14.921875,207788.59549999994,10.86644071554997;
207728.66099999985,18.921875,207788.65799999994,5.86644071554997;
207728.72349999985,1.921875,207788.72049999994,13.86644071554997;
207728.78599999985,5.921875,207788.78299999994,14.86644071554997;
207728.84849999985,-2.078125,207788.84549999994,26.86644071554997;
207728.91099999985,1.921875,207788.90799999994,10.86644071554997;
207728.97349999985,7.921875,207788.97049999994,10.86644071554997;
207729.03599999985,-11.078125,207789.03299999994,-7.13355928445003;
207729.09849999985,-10.078125,207789.09549999994,27.86644071554997;
207729.16099999985,27.921875,207789.15799999994,14.86644071554997;
207729.22349999985,11.921875,207789.22049999994,-2.1335592844500297;
207729.28599999985,4.921875,207789.28299999994,3.8664407155499703;
207729.34849999985,-17.078125,207789.34549999994,0.8664407155499703;
207729.41099999985,-6.078125,207789.40799999994,0.8664407155499703;
207729.47349999985,25.921875,207789.47049999994,-0.13355928445002974;
207729.53599999985,0.921875,207789.53299999994,-1.1335592844500297;
207729.59849999985,-7.078125,207789.59549999994,-17.13355928445003;
207729.66099999985,3.921875,207789.65799999994,3.8664407155499703;
207729.72349999985,26.921875,207789.72049999994,-0.13355928445002974;
207729.78599999985,18.921875,207789.78299999994,8.86644071554997;
207729.84849999985,6.921875,207789.84549999994,8.86644071554997;
207729.91099999985,6.921875,207789.90799999994,6.86644071554997;
207729.97349999985,-23.078125,207789.97049999994,-17.13355928445003;
207730.03599999985,1.921875,207790.03299999994,8.86644071554997;
207730.09849999985,-4.078125,207790.09549999994,10.86644071554997;
207730.16099999985,-19.078125,207790.15799999994,-5.13355928445003;
207730.22349999985,10.921875,207790.22049999994,16.86644071554997;
207730.28599999985,3.921875,207790.28299999994,-1.1335592844500297;
207730.34849999985,-16.078125,207790.34549999994,22.86644071554997;
207730.41099999985,9.921875,207790.40799999994,6.86644071554997;
207730.47349999985,15.921875,207790.47049999994,19.86644071554997;
207730.53599999985,-8.078125,207790.53299999994,18.86644071554997;
207730.59849999985,-1.078125,207790.59549999994,8.86644071554997;
207730.66099999985,7.921875,207790.65799999994,-5.13355928445003;
207730.72349999985,-8.078125,207790.72049999994,19.86644071554997;
207730.78599999985,-4.078125,207790.78299999994,5.86644071554997;
207730.84849999985,25.921875,207790.84549999994,-3.1335592844500297;
207730.91099999985,2.921875,207790.90799999994,2.8664407155499703;
207730.97349999985,25.921875,207790.97049999994,-1.1335592844500297;
207731.03599999985,27.921875,207791.03299999994,10.86644071554997;
207731.09849999985,10.921875,207791.09549999994,-7.13355928445003;
207731.16099999985,12.921875,207791.15799999994,6.86644071554997;
207731.22349999985,11.921875,207791.22049999994,3.8664407155499703;
207731.28599999985,9.921875,207791.28299999994,6.86644071554997;
207731.34849999985,33.921875,207791.34549999994,0.8664407155499703;
207731.41099999985,40.921875,207791.40799999994,14.86644071554997;
207731.47349999985,26.921875,207791.47049999994,10.86644071554997;
207731.53599999985,10.921875,207791.53299999994,1.8664407155499703;
207731.59849999985,6.921875,207791.59549999994,5.86644071554997;
207731.66099999985,25.921875,207791.65799999994,-2.1335592844500297;
207731.72349999985,38.921875,207791.72049999994,18.86644071554997;
207731.78599999985,20.921875,207791.78299999994,9.86644071554997;
207731.84849999985,1.921875,207791.84549999994,1.8664407155499703;
207731.91099999985,14.921875,207791.90799999994,-6.13355928445003;
207731.97349999985,22.921875,207791.97049999994,8.86644071554997;
207732.03599999985,33.921875,207792.03299999994,-13.13355928445003;
207732.09849999985,22.921875,207792.09549999994,0.8664407155499703;
207732.16099999985,20.921875,207792.15799999994,2.8664407155499703;
207732.22349999985,15.921875,207792.22049999994,2.8664407155499703;
207732.28599999985,6.921875,207792.28299999994,4.86644071554997;
207732.34849999985,-2.078125,207792.34549999994,-2.1335592844500297;
207732.41099999985,16.921875,207792.40799999994,-11.13355928445003;
207732.47349999985,0.921875,207792.47049999994,-9.13355928445003;
207732.53599999985,-3.078125,207792.53299999994,15.86644071554997;
207732.59849999985,-1.078125,207792.59549999994,6.86644071554997;
207732.66099999985,1.921875,207792.65799999994,18.86644071554997;
207732.72349999985,3.921875,207792.72049999994,-14.13355928445003;
207732.78599999985,-1.078125,207792.78299999994,0.8664407155499703;
207732.84849999985,0.921875,207792.84549999994,7.86644071554997;
207732.91099999985,-11.078125,207792.90799999994,-3.1335592844500297;
207732.97349999985,17.921875,207792.97049999994,21.86644071554997;
207733.03599999985,28.921875,207793.03299999994,29.86644071554997;
207733.09849999985,-13.078125,207793.09549999994,6.86644071554997;
207733.16099999985,2.921875,207793.15799999994,-3.1335592844500297;
207733.22349999985,-8.078125,207793.22049999994,23.86644071554997;
207733.28599999985,-9.078125,207793.28299999994,0.8664407155499703;
207733.34849999985,-4.078125,207793.34549999994,19.86644071554997;
207733.41099999985,-9.078125,207793.40799999994,11.86644071554997;
207733.47349999985,13.921875,207793.47049999994,15.86644071554997;
207733.53599999985,20.921875,207793.53299999994,4.86644071554997;
207733.59849999985,0.921875,207793.59549999994,22.86644071554997;
207733.66099999985,-3.078125,207793.65799999994,12.86644071554997;
207733.72349999985,-2.078125,207793.72049999994,12.86644071554997;
207733.78599999985,-35.078125,207793.78299999994,29.86644071554997;
207733.84849999985,-4.078125,207793.84549999994,5.86644071554997;
207733.91099999985,35.921875,207793.90799999994,6.86644071554997;
207733.97349999985,5.921875,207793.97049999994,8.86644071554997;
207734.03599999985,-17.078125,207794.03299999994,21.86644071554997;
207734.09849999985,-4.078125,207794.09549999994,12.86644071554997;
207734.16099999985,-2.078125,207794.15799999994,29.86644071554997;
207734.22349999985,20.921875,207794.22049999994,-0.13355928445002974;
207734.28599999985,28.921875,207794.28299999994,-4.13355928445003;
207734.34849999985,21.921875,207794.34549999994,32.86644071554997;
207734.41099999985,1.921875,207794.40799999994,34.86644071554997;
207734.47349999985,10.921875,207794.47049999994,24.86644071554997;
207734.53599999985,23.921875,207794.53299999994,28.86644071554997;
207734.59849999985,27.921875,207794.59549999994,29.86644071554997;
207734.66099999985,17.921875,207794.65799999994,11.86644071554997;
207734.72349999985,-8.078125,207794.72049999994,21.86644071554997;
207734.78599999985,9.921875,207794.78299999994,27.86644071554997;
207734.84849999985,6.921875,207794.84549999994,2.8664407155499703;
207734.91099999985,-11.078125,207794.90799999994,-17.13355928445003;
207734.97349999985,16.921875,207794.97049999994,19.86644071554997;
207735.03599999985,28.921875,207795.03299999994,9.86644071554997;
207735.09849999985,-8.078125,207795.09549999994,31.86644071554997;
207735.16099999985,-2.078125,207795.15799999994,29.86644071554997;
207735.22349999985,-25.078125,207795.22049999994,8.86644071554997;
207735.28599999985,-5.078125,207795.28299999994,32.86644071554997;
207735.34849999985,16.921875,207795.34549999994,15.86644071554997;
207735.41099999985,-5.078125,207795.40799999994,23.86644071554997;
207735.47349999985,-4.078125,207795.47049999994,-3.1335592844500297;
207735.53599999985,1.921875,207795.53299999994,9.86644071554997;
207735.59849999985,-26.078125,207795.59549999994,13.86644071554997;
207735.66099999985,-18.078125,207795.65799999994,16.86644071554997;
207735.72349999985,11.921875,207795.72049999994,1.8664407155499703;
207735.78599999985,-15.078125,207795.78299999994,5.86644071554997;
207735.84849999985,-3.078125,207795.84549999994,-22.13355928445003;
207735.91099999985,10.921875,207795.90799999994,-16.13355928445003;
207735.97349999985,15.921875,207795.97049999994,19.86644071554997;
207736.03599999985,-0.078125,207796.03299999994,-4.13355928445003;
207736.09849999985,11.921875,207796.09549999994,5.86644071554997;
207736.16099999985,13.921875,207796.15799999994,10.86644071554997;
207736.22349999985,38.921875,207796.22049999994,-5.13355928445003;
207736.28599999985,38.921875,207796.28299999994,-7.13355928445003;
207736.34849999985,-9.078125,207796.34549999994,14.86644071554997;
207736.41099999985,9.921875,207796.40799999994,17.86644071554997;
207736.47349999985,32.921875,207796.47049999994,8.86644071554997;
207736.53599999985,19.921875,207796.53299999994,6.86644071554997;
207736.59849999985,-5.078125,207796.59549999994,11.86644071554997;
207736.66099999985,13.921875,207796.65799999994,7.86644071554997;
207736.72349999985,5.921875,207796.72049999994,5.86644071554997;
207736.78599999985,-21.078125,207796.78299999994,13.86644071554997;
207736.84849999985,9.921875,207796.84549999994,19.86644071554997;
207736.91099999985,27.921875,207796.90799999994,21.86644071554997;
207736.97349999985,-8.078125,207796.97049999994,40.86644071554997;
207737.03599999985,-18.078125,207797.03299999994,31.86644071554997;
207737.09849999985,-6.078125,207797.09549999994,20.86644071554997;
207737.16099999985,6.921875,207797.15799999994,13.86644071554997;
207737.22349999985,21.921875,207797.22049999994,39.86644071554997;
207737.28599999985,9.921875,207797.28299999994,21.86644071554997;
207737.34849999985,-10.078125,207797.34549999994,19.86644071554997;
207737.41099999985,-5.078125,207797.40799999994,19.86644071554997;
207737.47349999985,9.921875,207797.47049999994,26.86644071554997;
207737.53599999985,7.921875,207797.53299999994,17.86644071554997;
207737.59849999985,20.921875,207797.59549999994,14.86644071554997;
207737.66099999985,15.921875,207797.65799999994,27.86644071554997;
207737.72349999985,-10.078125,207797.72049999994,20.86644071554997;
207737.78599999985,-4.078125,207797.78299999994,25.86644071554997;
207737.84849999985,22.921875,207797.84549999994,26.86644071554997;
207737.91099999985,19.921875,207797.90799999994,40.86644071554997;
207737.97349999985,2.921875,207797.97049999994,-12.13355928445003;
207738.03599999985,-10.078125,207798.03299999994,5.86644071554997;
207738.09849999985,23.921875,207798.09549999994,8.86644071554997;
207738.16099999985,38.921875,207798.15799999994,7.86644071554997;
207738.22349999985,11.921875,207798.22049999994,3.8664407155499703;
207738.28599999985,16.921875,207798.28299999994,-1.1335592844500297;
207738.34849999985,0.921875,207798.34549999994,-4.13355928445003;
207738.41099999985,-9.078125,207798.40799999994,-1.1335592844500297;
207738.47349999985,37.921875,207798.47049999994,11.86644071554997;
207738.53599999985,41.921875,207798.53299999994,-12.13355928445003;
207738.59849999985,-11.078125,207798.59549999994,-0.13355928445002974;
207738.66099999985,3.921875,207798.65799999994,4.86644071554997;
207738.72349999985,0.921875,207798.72049999994,27.86644071554997;
207738.78599999985,-18.078125,207798.78299999994,4.86644071554997;
207738.84849999985,36.921875,207798.84549999994,23.86644071554997;
207738.91099999985,27.921875,207798.90799999994,26.86644071554997;
207738.97349999985,-4.078125,207798.97049999994,13.86644071554997;
207739.03599999985,3.921875,207799.03299999994,28.86644071554997;
207739.09849999985,-2.078125,207799.09549999994,6.86644071554997;
207739.16099999985,3.921875,207799.15799999994,14.86644071554997;
207739.22349999985,20.921875,207799.22049999994,4.86644071554997;
207739.28599999985,9.921875,207799.28299999994,14.86644071554997;
207739.34849999985,-5.078125,207799.34549999994,3.8664407155499703;
207739.41099999985,3.921875,207799.40799999994,16.86644071554997;
207739.47349999985,16.921875,207799.47049999994,10.86644071554997;
207739.53599999985,20.921875,207799.53299999994,3.8664407155499703;
207739.59849999985,4.921875,207799.59549999994,22.86644071554997;
207739.66099999985,9.921875,207799.65799999994,5.86644071554997;
207739.72349999985,-0.078125,207799.72049999994,20.86644071554997;
207739.78599999985,-2.078125,207799.78299999994,10.86644071554997;
207739.84849999985,1.921875,207799.84549999994,14.86644071554997;
207739.91099999985,-5.078125,207799.90799999994,18.86644071554997;
207739.97349999985,-0.078125,207799.97049999994,9.86644071554997;
207740.03599999985,-7.078125,207800.03299999994,0.8664407155499703;
207740.09849999985,2.921875,207800.09549999994,1.8664407155499703;
207740.16099999985,22.921875,207800.15799999994,-0.13355928445002974;
207740.22349999985,9.921875,207800.22049999994,29.86644071554997;
207740.28599999985,7.921875,207800.28299999994,22.86644071554997;
207740.34849999985,9.921875,207800.34549999994,-5.13355928445003;
207740.41099999985,2.921875,207800.40799999994,15.86644071554997;
207740.47349999985,-3.078125,207800.47049999994,0.8664407155499703;
207740.53599999985,10.921875,207800.53299999994,3.8664407155499703;
207740.59849999985,-2.078125,207800.59549999994,12.86644071554997;
207740.66099999985,1.921875,207800.65799999994,11.86644071554997;
207740.72349999985,-5.078125,207800.72049999994,-5.13355928445003;
207740.78599999985,-5.078125,207800.78299999994,1.8664407155499703;
207740.84849999985,6.921875,207800.84549999994,9.86644071554997;
207740.91099999985,3.921875,207800.90799999994,7.86644071554997;
207740.97349999985,-14.078125,207800.97049999994,17.86644071554997;
207741.03599999985,-8.078125,207801.03299999994,7.86644071554997;
207741.09849999985,16.921875,207801.09549999994,3.8664407155499703;
207741.16099999985,3.921875,207801.15799999994,-1.1335592844500297;
207741.22349999985,-8.078125,207801.22049999994,24.86644071554997;
207741.28599999985,-2.078125,207801.28299999994,7.86644071554997;
207741.34849999985,0.921875,207801.34549999994,14.86644071554997;
207741.41099999985,-9.078125,207801.40799999994,10.86644071554997;
207741.47349999985,-12.078125,207801.47049999994,16.86644071554997;
207741.53599999985,26.921875,207801.53299999994,8.86644071554997;
207741.59849999985,-12.078125,207801.59549999994,22.86644071554997;
207741.66099999985,-32.078125,207801.65799999994,29.86644071554997;
207741.72349999985,-17.078125,207801.72049999994,11.86644071554997;
207741.78599999985,-22.078125,207801.78299999994,24.86644071554997;
207741.84849999985,0.921875,207801.84549999994,9.86644071554997;
207741.91099999985,23.921875,207801.90799999994,10.86644071554997;
207741.97349999985,-40.078125,207801.97049999994,20.86644071554997;
207742.03599999985,-23.078125,207802.03299999994,23.86644071554997;
207742.09849999985,-13.078125,207802.09549999994,9.86644071554997;
207742.16099999985,-22.078125,207802.15799999994,8.86644071554997;
207742.22349999985,0.921875,207802.22049999994,23.86644071554997;
207742.28599999985,-7.078125,207802.28299999994,5.86644071554997;
207742.34849999985,3.921875,207802.34549999994,7.86644071554997;
207742.41099999985,-2.078125,207802.40799999994,12.86644071554997;
207742.47349999985,-19.078125,207802.47049999994,21.86644071554997;
207742.53599999985,4.921875,207802.53299999994,10.86644071554997;
207742.59849999985,6.921875,207802.59549999994,23.86644071554997;
207742.66099999985,-7.078125,207802.65799999994,10.86644071554997;
207742.72349999985,24.921875,207802.72049999994,3.8664407155499703;
207742.78599999985,5.921875,207802.78299999994,9.86644071554997;
207742.84849999985,-21.078125,207802.84549999994,-6.13355928445003;
207742.91099999985,0.921875,207802.90799999994,11.86644071554997;
207742.97349999985,-17.078125,207802.97049999994,8.86644071554997;
207743.03599999985,-21.078125,207803.03299999994,2.8664407155499703;
